Sha,Message,IsBugFix,Message,Response
c023271bf0233d4ebf6d55031ceb4233a965a4b7,"Support more types for HashEstimator (#5104)",True,"The commit message suggests adding support for new inputs to a function which might imply addressing prior issues with existing input types","{      ""IsBugFix"": true,      ""Reason"": ""The commit message suggests adding support for new inputs to a function which might imply addressing prior issues with existing input types""  }"
d58e8d11bd5c2dfac70674f3a2bfa90536c8b3d4,"Adding support for MurmurHash KeyDataTypes  (#5138)",False,"Introducing new feature or compatibility rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Introducing new feature or compatibility rather than fixing a bug.""}"
a4af0ec2d5d8c01fa53a5a6616336a4eaa14eb8a,"Add SrCnn entire API by implementing function (#5135)",False,"Describes an addition of functionality rather than fixing a bug","{""IsBugFix"": false, ""Reason"": ""Describes an addition of functionality rather than fixing a bug""}"
c576d5e0a57b93c937ce75592a0c3ff47ce46777,"Add escapeChar support to TextLoader and added benchmark for TextLoader (#5147)",True,"Introduction of new code implies addressing an issue or enhancing functionality related to existing problems","{""IsBugFix"": true, ""Reason"": ""Introduction of new code implies addressing an issue or enhancing functionality related to existing problems""}"
e3ca7e08535aabc6e57e3950656cef946a78c335,"support sweeping multiline option in AutoML (#5148)",True,"The issue mentioned is likely an existing problem addressed by the commit","{""IsBugFix"": true, ""Reason"": ""The issue mentioned is likely an existing problem addressed by the commit""}"
27141e338b8a977a9fd261a601765cc860febe6c,"Added decimal marker option in TextLoader (#5145)",True,"The commit message implies an enhancement that could be related to rectifying a previous issue","{""IsBugFix"": true, ""Reason"": ""The commit message implies an enhancement that could be related to rectifying a previous issue""}"
bc9abda576374340e2fa37f968ee1eb7eab90211,"Created DoubleParser.OptionFlags to be used internally by TextLoader (#5154)",False,"The commit message does not indicate fixing a bug but rather refactoring or adding an internal utility class.","{""IsBugFix"": false, ""Reason"": ""The commit message does not indicate fixing a bug but rather refactoring or adding an internal utility class.""}"
ad073200a5e77d6368ccd4b1d359a67b5acf1694,"Change back previous version hashing of 8 byte types (#5152)",True,"The commit refers to a change in the code that implies addressing an issue with the version hashing system.","{    ""IsBugFix"": true,     ""Reason"": ""The commit refers to a change in the code that implies addressing an issue with the version hashing system.""  }"
3cbd97a0ebf55299a3e339a1f5a922738b32d79c,"Updated doc comments and renamed public types (#5153)",True,"Improving code clarity can be part of fixing bugs due to its impact on future maintenance issues.","{""IsBugFix"": true, ""Reason"": ""Improving code clarity can be part of fixing bugs due to its impact on future maintenance issues.""}"
b371384c00a37b7f1d089c93ff332409d75f1f3d,"Fixed onnx export for key types other than uint (#5160)",True,"The commit title indicates resolving an issue related to non-uint type Onnx exports.","{""IsBugFix"": true, ""Reason"": ""The commit title indicates resolving an issue related to non-uint type Onnx exports.""}"
121a999e38166e6515d690cbaae84fa848b846a3,"Added release notes for v1.5 release and updated version info (#5151)",False,"The commit appears focused on documentation rather than fixing code issues.","{""IsBugFix"": false, ""Reason"": ""The commit appears focused on documentation rather than fixing code issues.""}"
64fe899cf17749465dc67aba2faa6587866a843b,"Updated version to v1.5.1 (#5167)",False,"The commit message simply indicates an update and does not specify if it was due to bug fixes.","{""IsBugFix"": false, ""Reason"": ""The commit message simply indicates an update and does not specify if it was due to bug fixes.""}"
89f3e070c99e2237ab19fcc0e559af7591ad5b5b,"Uniform onnx conversion method when using non-default column names (#5146)",True,"The commit addresses an issue reported by number #5146 which implies a bug related to ONNX model conversions","{""IsBugFix"": true, ""Reason"": ""The commit addresses an issue reported by number #5146 which implies a bug related to ONNX model conversions""}"
85f8eaa8d52611fb4323036a5e16bc96c55cc3c5,"Removed unused CodeGen Baseline (#5172)",True,"The commit message specifically mentions removing something that may have been contributing to a problem.","{    ""IsBugFix"": true,    ""Reason"": ""The commit message specifically mentions removing something that may have been contributing to a problem.""  }"
3cd23c5895b196ee3c7290ece62559522896d65a,"set Session as public so user can have access to tf graph (#5149)",True,"Altering the session's visibility could be due to a bug where only certain users accessed the TensorFlow graph.","{""IsBugFix"": true, ""Reason"": ""Altering the session's visibility could be due to a bug where only certain users accessed the TensorFlow graph.""}"
65f6c5fb15e9fa3b40a30eebf4fa15471e676f37,"Improve error message when defining custom type for variables (#5114)",True,"The commit specifically targets improving error messaging related to a known issue (#5114)","{""IsBugFix"": true, ""Reason"": ""The commit specifically targets improving error messaging related to a known issue (#5114)""}"
8b54a7b1535e31ed89d086890ab5ccb4ac81f7f6,"added in standard conversions from types to ReadOnlyMemory<char> (#5106)",True,"The commit message mentions a change likely intended as a fix for issue #5106","{""IsBugFix"": true, ""Reason"": ""The commit message mentions a change likely intended as a fix for issue #5106""}"
e46cd0779f5d76e47b13ddde6b26681bdbdd5fc6,"Updated ORT version info for OnnxScoringEstimator (#5175)",True,"Updating versions is often related to fixing bugs from previous versions","{""IsBugFix"": true, ""Reason"": ""Updating versions is often related to fixing bugs from previous versions""}"
413cf828a7fce548de3e4c04bcd0f9d079b651ed,"Robust Scaler now added to the Normalizer catalog (#5166)",False,"Adding new functionalities or updating existing ones are not bug fixes but improvements.","{""IsBugFix"": false, ""Reason"": ""Adding new functionalities or updating existing ones are not bug fixes but improvements.""}"
c8cace2b1bb4078be544423f20888b09921270e3,"new code coverage (#5169)",False,"Code coverage metrics are related to testing but don't indicate fixing bugs","{""IsBugFix"": false, ""Reason"": ""Code coverage metrics are related to testing but don't indicate fixing bugs""}"
207d466f94442ed58509e9f81dd6ec2a8ed193e7,"output memory usage after every test finish (#5180)",True,"High probability of being related to optimization or fixing performance issues","{""IsBugFix"": true, ""Reason"": ""High probability of being related to optimization or fixing performance issues""}"
4b5398bd9c7556bf7417fde4dfa8649a7cb3d6c1,"remove unnecessary methods (#5186)",True,"This commit is likely removing code that was causing issues or redundancies","{""IsBugFix"": true, ""Reason"": ""This commit is likely removing code that was causing issues or redundancies""}"
06ab71789ffef04e0f70004dc79852d936594ffd,"Refactor of OnnxConversionTests.cs (#5185)",True,"The commit message refers to a specific test related to conversion which could imply fixing an issue with the model conversions","{""IsBugFix"": true, ""Reason"": ""The commit message refers to a specific test related to conversion which could imply fixing an issue with the model conversions""}"
1ea2b470d6e04c8224823ee72c81d9a3f71039cf,"Issue 4047, improve error message give expected type (#5189)",True,"This specifically addresses a known issue and references another issue with an ID","{""IsBugFix"": true, ""Reason"": ""This specifically addresses a known issue and references another issue with an ID""}"
d1bf42551f0f47b220102f02de6b6c702e90b2e1,"Support onnx export with previous OpSet version (#5176)",True,"Addressed a specific issue from the referenced commit ID (#5176)","{""IsBugFix"": true, ""Reason"": ""Addressed a specific issue from the referenced commit ID (#5176)""}"
0cbe1151f0d0e63ad61dd5286fee20156321099f,"Fixed version format of built packages (#5197)",True,"The commit message explicitly states fixing an issue, which implies problem-solving.","{""IsBugFix"": true, ""Reason"": ""The commit message explicitly states fixing an issue, which implies problem-solving.""}"
3d848a9e704c456e40a7e476037ea40bb362cb6d,"Fixed OnnxTransformer output column mapping. (#5192)",True,"Mentioned 'fixed' signaling a bug fix","{""IsBugFix"": true, ""Reason"": ""Mentioned 'fixed' signaling a bug fix""}"
c0eeea92533eac507a0958a170bce4a270a7f9d2,"Learning with counts (Dracula) transformer (#4514)",False,"Discusses feature development for model training and does not indicate a bugfix","{""IsBugFix"": false, ""Reason"": ""Discusses feature development for model training and does not indicate a bugfix""}"
9244e683d85f1c1c16eef4fcd2a5af42d56ac048,"Add a sample for Onnx conversion (#5195)",True,"Mentioned addressing issue in commit; transforming ONNX to AIJade likely resolves an existing problem","{      ""IsBugFix"": true,      ""Reason"": ""Mentioned addressing issue in commit; transforming ONNX to AIJade likely resolves an existing problem""  }"
c6647482482abe4df13ae4712a6e71d84a635b83,"Allow TextLoader to load empty float/double fields as NaN instead of 0 (#5198)",True,"The commit addresses a specific issue #5198 by handling an edge case in the code","{""IsBugFix"": true, ""Reason"": ""The commit addresses a specific issue #5198 by handling an edge case in the code""}"
840ddcddc2b3aa849c9ad96a5119013e4a5cf019,"Added in new MissingValueReplacing method. (#5205)",True,"The presence of 'Replacing' suggests fixing an issue with missing values.","{""IsBugFix"": true, ""Reason"": ""The presence of 'Replacing' suggests fixing an issue with missing values.""}"
02c27b7b4c6f0f8f36947eb2894ab6df23ceb60b,"fixed Microsoft.MLFeaturizer version in nuget and csproj (#5223)",True,"The commit message refers to a fix for 'Microsoft.MLFeaturizer' which suggests addressing a known issue.","{""IsBugFix"": true, ""Reason"": ""The commit message refers to a fix for 'Microsoft.MLFeaturizer' which suggests addressing a known issue.""}"
9fddee4b01c395f8782a48a35288bf2f17fe5d0c,"Filter anomalies according to boundaries under AnomalyAndMargin mode (#5212)",True,"The commit is directly addressing an issue with boundary handling in a given functional mode","{""IsBugFix"": true, ""Reason"": ""The commit is directly addressing an issue with boundary handling in a given functional mode""}"
79c070d1bff6ec454a4d3a6096f7ea9732d4f11c,"Removing featurizers now in ML.Net (#5209)",False,"The commit message suggests feature removal rather than bug fixing.","{      ""IsBugFix"": false,      ""Reason"": ""The commit message suggests feature removal rather than bug fixing.""  }"
